Datum; Uhrzeit;Gesamtanzahl; Anz_Trainingsdaten; Anz_Testdaten; n-Runde; Erfolgsrate; Beispiel-Fehler; Standardabweichung; Konfidenzintervall-Unten; Konfidenzintervall-Oben;Anz_Trainingsdaten; Anz_Epoch; Anz_Perceptron; Anz_IMGVectoren; Anz_GridCols; Anz_GridRows
2024-11-23; 23:16:11; 7499; 4499; 2999; 97; 0,6556; 0,3444; 0,0087; 0,6385; 0,6726; 4499; 400; 3; 20; 20; 2; 2; 
2024-11-23; 23:16:15; 7499; 4499; 2999; 98; 0,6389; 0,3611; 0,0088; 0,6217; 0,6561; 4499; 400; 3; 20; 20; 2; 2; 
2024-11-23; 23:16:18; 7499; 4499; 2999; 99; 0,6255; 0,3745; 0,0088; 0,6082; 0,6429; 4499; 400; 3; 20; 20; 2; 2; 
2024-11-23; 23:16:21; 7499; 4499; 2999; 0; 0,7846; 0,2154; 0,0075; 0,7699; 0,7993; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:25; 7499; 4499; 2999; 1; 0,8066; 0,1934; 0,0072; 0,7925; 0,8207; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:29; 7499; 4499; 2999; 2; 0,7833; 0,2167; 0,0075; 0,7685; 0,7980; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:32; 7499; 4499; 2999; 3; 0,7356; 0,2644; 0,0081; 0,7198; 0,7514; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:36; 7499; 4499; 2999; 4; 0,7636; 0,2364; 0,0078; 0,7484; 0,7788; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:39; 7499; 4499; 2999; 5; 0,7583; 0,2417; 0,0078; 0,7429; 0,7736; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:43; 7499; 4499; 2999; 6; 0,7563; 0,2437; 0,0078; 0,7409; 0,7716; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:46; 7499; 4499; 2999; 7; 0,7706; 0,2294; 0,0077; 0,7555; 0,7856; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:50; 7499; 4499; 2999; 8; 0,7766; 0,2234; 0,0076; 0,7617; 0,7915; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:53; 7499; 4499; 2999; 9; 0,7663; 0,2337; 0,0077; 0,7511; 0,7814; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:16:56; 7499; 4499; 2999; 10; 0,7833; 0,2167; 0,0075; 0,7685; 0,7980; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:00; 7499; 4499; 2999; 11; 0,7649; 0,2351; 0,0077; 0,7497; 0,7801; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:03; 7499; 4499; 2999; 12; 0,7319; 0,2681; 0,0081; 0,7161; 0,7478; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:06; 7499; 4499; 2999; 13; 0,7643; 0,2357; 0,0078; 0,7491; 0,7794; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:10; 7499; 4499; 2999; 14; 0,7516; 0,2484; 0,0079; 0,7361; 0,7670; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:13; 7499; 4499; 2999; 15; 0,7649; 0,2351; 0,0077; 0,7497; 0,7801; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:17; 7499; 4499; 2999; 16; 0,7789; 0,2211; 0,0076; 0,7641; 0,7938; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:20; 7499; 4499; 2999; 17; 0,7392; 0,2608; 0,0080; 0,7235; 0,7550; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:24; 7499; 4499; 2999; 18; 0,7166; 0,2834; 0,0082; 0,7004; 0,7327; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:27; 7499; 4499; 2999; 19; 0,7322; 0,2678; 0,0081; 0,7164; 0,7481; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:30; 7499; 4499; 2999; 20; 0,7993; 0,2007; 0,0073; 0,7849; 0,8136; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:34; 7499; 4499; 2999; 21; 0,7096; 0,2904; 0,0083; 0,6933; 0,7258; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:37; 7499; 4499; 2999; 22; 0,7873; 0,2127; 0,0075; 0,7726; 0,8019; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:40; 7499; 4499; 2999; 23; 0,7472; 0,2528; 0,0079; 0,7317; 0,7628; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:44; 7499; 4499; 2999; 24; 0,7609; 0,2391; 0,0078; 0,7457; 0,7762; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:47; 7499; 4499; 2999; 25; 0,7543; 0,2457; 0,0079; 0,7388; 0,7697; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:51; 7499; 4499; 2999; 26; 0,7719; 0,2281; 0,0077; 0,7569; 0,7869; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:54; 7499; 4499; 2999; 27; 0,7676; 0,2324; 0,0077; 0,7525; 0,7827; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:17:58; 7499; 4499; 2999; 28; 0,8166; 0,1834; 0,0071; 0,8028; 0,8305; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:02; 7499; 4499; 2999; 29; 0,8009; 0,1991; 0,0073; 0,7866; 0,8152; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:06; 7499; 4499; 2999; 30; 0,7382; 0,2618; 0,0080; 0,7225; 0,7540; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:09; 7499; 4499; 2999; 31; 0,6572; 0,3428; 0,0087; 0,6402; 0,6742; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:13; 7499; 4499; 2999; 32; 0,7626; 0,2374; 0,0078; 0,7474; 0,7778; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:16; 7499; 4499; 2999; 33; 0,8016; 0,1984; 0,0073; 0,7873; 0,8159; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:20; 7499; 4499; 2999; 34; 0,7826; 0,2174; 0,0075; 0,7678; 0,7974; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:23; 7499; 4499; 2999; 35; 0,7673; 0,2327; 0,0077; 0,7521; 0,7824; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:27; 7499; 4499; 2999; 36; 0,7776; 0,2224; 0,0076; 0,7627; 0,7925; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:31; 7499; 4499; 2999; 37; 0,7559; 0,2441; 0,0078; 0,7405; 0,7713; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:34; 7499; 4499; 2999; 38; 0,7336; 0,2664; 0,0081; 0,7178; 0,7494; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:38; 7499; 4499; 2999; 39; 0,7412; 0,2588; 0,0080; 0,7256; 0,7569; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:41; 7499; 4499; 2999; 40; 0,7739; 0,2261; 0,0076; 0,7590; 0,7889; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:44; 7499; 4499; 2999; 41; 0,7673; 0,2327; 0,0077; 0,7521; 0,7824; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:48; 7499; 4499; 2999; 42; 0,7219; 0,2781; 0,0082; 0,7059; 0,7379; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:51; 7499; 4499; 2999; 43; 0,7669; 0,2331; 0,0077; 0,7518; 0,7821; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:54; 7499; 4499; 2999; 44; 0,7829; 0,2171; 0,0075; 0,7682; 0,7977; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:18:58; 7499; 4499; 2999; 45; 0,7763; 0,2237; 0,0076; 0,7613; 0,7912; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:01; 7499; 4499; 2999; 46; 0,7182; 0,2818; 0,0082; 0,7021; 0,7343; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:05; 7499; 4499; 2999; 47; 0,7993; 0,2007; 0,0073; 0,7849; 0,8136; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:08; 7499; 4499; 2999; 48; 0,7683; 0,2317; 0,0077; 0,7532; 0,7834; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:11; 7499; 4499; 2999; 49; 0,7803; 0,2197; 0,0076; 0,7654; 0,7951; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:15; 7499; 4499; 2999; 50; 0,7606; 0,2394; 0,0078; 0,7453; 0,7759; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:18; 7499; 4499; 2999; 51; 0,7382; 0,2618; 0,0080; 0,7225; 0,7540; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:22; 7499; 4499; 2999; 52; 0,7332; 0,2668; 0,0081; 0,7174; 0,7491; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:25; 7499; 4499; 2999; 53; 0,7803; 0,2197; 0,0076; 0,7654; 0,7951; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:29; 7499; 4499; 2999; 54; 0,7576; 0,2424; 0,0078; 0,7422; 0,7729; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:32; 7499; 4499; 2999; 55; 0,7843; 0,2157; 0,0075; 0,7695; 0,7990; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:36; 7499; 4499; 2999; 56; 0,7679; 0,2321; 0,0077; 0,7528; 0,7830; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:39; 7499; 4499; 2999; 57; 0,7966; 0,2034; 0,0074; 0,7822; 0,8110; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:43; 7499; 4499; 2999; 58; 0,7396; 0,2604; 0,0080; 0,7239; 0,7553; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:46; 7499; 4499; 2999; 59; 0,7906; 0,2094; 0,0074; 0,7760; 0,8052; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:50; 7499; 4499; 2999; 60; 0,7936; 0,2064; 0,0074; 0,7791; 0,8081; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:53; 7499; 4499; 2999; 61; 0,7766; 0,2234; 0,0076; 0,7617; 0,7915; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:19:57; 7499; 4499; 2999; 62; 0,7843; 0,2157; 0,0075; 0,7695; 0,7990; 4499; 400; 3; 45; 45; 3; 3; 
2024-11-23; 23:20:00; 7499; 4499; 2999; 63; 0,7743; 0,2257; 0,0076; 0,7593; 0,7892; 4499; 400; 3; 45; 45; 3; 3; 
